Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Raw Line
3,val,,70.6,0.865,0.198,
4,train,0.001,79.84,0.542,0.201,
4,val,,69.6,0.853,0.201,
5,train,0.001,79.24,0.58,0.201,
5,val,,70.0,0.868,0.201,
6,train,0.001,80.32,0.548,0.201,
6,val,,70.4,0.845,0.201,
7,train,0.001,80.28,0.548,0.201,
7,val,,69.4,0.9,0.201,
8,train,0.001,79.16,0.551,0.201,
8,val,,71.0,0.877,0.201,
9,train,0.001,79.2,0.561,0.201,
9,val,,71.0,0.866,0.201,
10,train,0.001,79.96,0.565,0.201,
10,val,,70.4,0.882,0.201,
11,train,0.001,79.6,0.557,0.201,
11,val,,69.6,0.852,0.201,
12,train,0.001,79.64,0.551,0.201,
12,val,,70.6,0.854,0.201,
13,train,0.001,80.0,0.562,0.201,
13,val,,71.0,0.871,0.201,
14,train,0.001,79.92,0.535,0.201,
14,val,,70.0,0.858,0.201,
15,train,0.001,80.04,0.55,0.201,
15,val,,70.6,0.865,0.201,
16,train,0.001,80.52,0.536,0.201,
16,val,,71.2,0.861,0.201,
17,train,0.001,80.16,0.553,0.201,
17,val,,71.0,0.876,0.201,
18,train,0.001,80.16,0.541,0.201,
18,val,,69.2,0.88,0.201,
19,train,0.001,80.6,0.528,0.201,
19,val,,70.0,0.873,0.201,
20,train,0.001,79.6,0.548,0.201,
20,val,,71.0,0.87,0.201,
0,val,,71.0,0.87,0.201,
1,train,0.001,81.92,0.501,0.253,
1,val,,71.6,0.88,0.253,
2,train,0.001,81.52,0.516,0.286,
2,val,,70.6,0.905,0.286,
3,train,0.001,81.2,0.518,0.298,
3,val,,69.0,0.897,0.298,
4,train,0.001,81.2,0.504,0.301,
4,val,,68.6,0.874,0.301,
5,train,0.001,80.88,0.542,0.301,
5,val,,70.6,0.887,0.301,
6,train,0.001,81.72,0.512,0.301,
6,val,,70.4,0.866,0.301,
7,train,0.001,81.48,0.507,0.301,
7,val,,70.0,0.925,0.301,
8,train,0.001,80.44,0.512,0.301,
8,val,,70.2,0.902,0.301,
9,train,0.001,81.0,0.522,0.301,
9,val,,70.4,0.891,0.301,
10,train,0.001,80.88,0.528,0.301,
10,val,,70.0,0.907,0.301,
11,train,0.001,81.44,0.517,0.301,
11,val,,69.8,0.871,0.301,
12,train,0.001,81.36,0.512,0.301,
12,val,,70.2,0.886,0.301,
13,train,0.001,81.76,0.517,0.301,
13,val,,70.8,0.9,0.301,
14,train,0.001,81.68,0.498,0.301,
14,val,,69.6,0.887,0.301,
15,train,0.001,81.88,0.51,0.301,
